CNN-Transformer_equity,CNN-Transformer_drawdown,XGBoost_equity,XGBoost_drawdown,Transformer_equity,Transformer_drawdown,PatchTST_equity,PatchTST_drawdown,LSTM-Transformer_equity,LSTM-Transformer_drawdown,LSTM_equity,LSTM_drawdown,TimeMixer_equity,TimeMixer_drawdown,ModernTCN_equity,ModernTCN_drawdown,TCN_equity,TCN_drawdown,DLinear_equity,DLinear_drawdown
1.49210984,-0.00295605,1.60486186,-0.00295605,1.46692090,-0.00295605,1.37853247,-0.00295605,1.32993304,-0.00295605,1.34616559,0.00000000,1.32676195,-0.04280674,0.92057444,-0.11075270,1.10951130,-0.04635664,0.67323663,-0.33938223
1.48363475,-0.00861919,1.59574635,-0.00861919,1.45858889,-0.00861919,1.37070250,-0.00861919,1.32237911,-0.00861919,1.35381172,0.00000000,1.31922603,-0.04824353,0.91534564,-0.11580356,1.10209984,-0.05272691,0.66941269,-0.34313449
1.48379015,-0.00851536,1.59591349,-0.00851536,1.45874166,-0.00851536,1.36918823,-0.00971441,1.32251761,-0.00851536,1.35366993,-0.00010474,1.31776863,-0.04929498,0.91433442,-0.11678037,1.10088231,-0.05377340,0.66948280,-0.34306569
1.48317209,-0.00892835,1.59524874,-0.00892835,1.45813404,-0.00892835,1.36975854,-0.00930192,1.32196673,-0.00892835,1.35423378,0.00000000,1.31831753,-0.04889897,0.91471528,-0.11641247,1.09932287,-0.05511377,0.66920394,-0.34333933
1.50490133,0.00000000,1.61861995,0.00000000,1.47949646,0.00000000,1.34969087,-0.02381616,1.34133423,0.00000000,1.33439356,-0.01465052,1.29900350,-0.06283309,0.90131423,-0.12935749,1.11542851,-0.04127070,0.67900812,-0.33371891
1.50925711,0.00000000,1.62330488,0.00000000,1.48377871,0.00000000,1.35224772,-0.02196688,1.34521658,0.00000000,1.33053129,-0.01750251,1.29524367,-0.06554562,0.90302167,-0.12770815,1.11865700,-0.03849576,0.68097344,-0.33179043
1.50402891,-0.00346409,1.61768161,-0.00346409,1.47863877,-0.00346409,1.34756342,-0.02535487,1.34055663,-0.00346409,1.33514037,-0.01409905,1.29973051,-0.06230859,0.89989352,-0.13072984,1.11478188,-0.04182649,0.67861449,-0.33410517
1.50290677,-0.00420759,1.61647468,-0.00420759,1.47753557,-0.00420759,1.34655802,-0.02608204,1.33955646,-0.00420759,1.33613650,-0.01336348,1.30070022,-0.06160899,0.89922212,-0.13137839,1.11395015,-0.04254137,0.67810818,-0.33460198
1.50077812,-0.00561799,1.61418517,-0.00561799,1.47544286,-0.00561799,1.34465081,-0.02746146,1.33765917,-0.00561799,1.33802895,-0.01196605,1.30254247,-0.06027990,0.89959652,-0.13101674,1.11237240,-0.04389747,0.67714774,-0.33554443
1.49649837,-0.00845366,1.60958202,-0.00845366,1.47123535,-0.00845366,1.34081628,-0.03023484,1.34013610,-0.00377670,1.33555133,-0.01379559,1.30013057,-0.06201997,0.89793075,-0.13262583,1.11443217,-0.04212707,0.67521673,-0.33743925
1.50029514,-0.00593800,1.61366570,-0.00593800,1.46603143,-0.01196086,1.34421808,-0.02777444,1.34219603,-0.00224540,1.33893977,-0.01129348,1.30342914,-0.05964021,0.90020889,-0.13042521,1.11614518,-0.04065471,0.67692982,-0.33575826
1.49885324,-0.00689337,1.61360289,-0.00597669,1.46608849,-0.01192241,1.34416576,-0.02781228,1.34090608,-0.00320432,1.33888766,-0.01133196,1.30337841,-0.05967681,0.90017386,-0.13045905,1.11507247,-0.04157672,0.67627924,-0.33639665
1.50257033,-0.00443051,1.60960123,-0.00844182,1.46972433,-0.00947202,1.34615507,-0.02637349,1.34423146,-0.00073231,1.34086915,-0.00986878,1.30014609,-0.06200877,0.89794147,-0.13261547,1.11783780,-0.03919987,0.67392582,-0.33870596
1.49868020,-0.00700802,1.61376846,-0.00587469,1.46591924,-0.01203648,1.34829408,-0.02482641,1.34075127,-0.00331940,1.33739767,-0.01243221,1.30351214,-0.05958033,0.90026622,-0.13036983,1.11494374,-0.04168737,0.67150711,-0.34107933
1.50126417,-0.00529594,1.61816463,-0.00316654,1.46192584,-0.01472785,1.34327281,-0.02845812,1.34306295,-0.00160096,1.33970356,-0.01072948,1.30706312,-0.05701847,0.90271869,-0.12800082,1.11686608,-0.04003508,0.66967782,-0.34287434
1.49592541,-0.00883328,1.62230094,-0.00061845,1.45818890,-0.01724638,1.33983917,-0.03094155,1.34649605,0.00000000,1.34312808,-0.00820073,1.31040421,-0.05460805,0.89950846,-0.13110180,1.11972099,-0.03758124,0.66796600,-0.34455407
1.49670767,-0.00831498,1.62152698,-0.00109523,1.45596818,-0.01874304,1.33779870,-0.03241735,1.34579194,-0.00052292,1.34242572,-0.00871937,1.30971896,-0.05510241,0.89997884,-0.13064743,1.11918680,-0.03804039,0.66831530,-0.34421132
1.50528988,-0.00262860,1.63082491,0.00000000,1.44761958,-0.02436962,1.34413191,-0.02783676,1.33807509,-0.00625398,1.33472818,-0.01440342,1.31591925,-0.05062922,0.90513937,-0.12566251,1.12560428,-0.03252446,0.66381483,-0.34862744
1.50740468,-0.00122738,1.63311608,0.00000000,1.44558580,-0.02574030,1.34089939,-0.03017473,1.33861690,-0.00585160,1.33285300,-0.01578810,1.31275457,-0.05291237,0.90641101,-0.12443414,1.12718566,-0.03116523,0.66408361,-0.34836368
1.53442850,0.00000000,1.66239357,0.00000000,1.41967023,-0.04320623,1.36359730,-0.01375813,1.36261479,0.00000000,1.30895843,-0.03343245,1.28922032,-0.06989117,0.92266059,-0.10873754,1.14739315,-0.01379657,0.65151425,-0.36069745
1.53593307,0.00000000,1.66402362,0.00000000,1.41827818,-0.04414440,1.36493437,-0.01279108,1.36395090,0.00000000,1.30767494,-0.03438021,1.28795619,-0.07080318,0.92356530,-0.10786362,1.14851822,-0.01282955,0.65087541,-0.36132432
1.53094412,-0.00324816,1.66776461,0.00000000,1.41508967,-0.04629332,1.36050085,-0.01599768,1.36701727,0.00000000,1.30473508,-0.03655107,1.28506066,-0.07289216,0.92564162,-0.10585796,1.14478765,-0.01603603,0.65168781,-0.36052715
1.51353907,-0.01458006,1.65047183,-0.01036884,1.42976250,-0.03640449,1.37460766,-0.00579472,1.35284289,-0.01036884,1.31826367,-0.02656123,1.29838524,-0.06327913,0.93431380,-0.09748089,1.15665777,-0.00583347,0.65779336,-0.35453603
1.51134292,-0.01600991,1.64807698,-0.01180480,1.43183710,-0.03500630,1.37123849,-0.00823153,1.35087991,-0.01180480,1.32017648,-0.02514876,1.30026921,-0.06191995,0.93566950,-0.09617133,1.15833608,-0.00439093,0.65874782,-0.35359946
1.51247301,-0.01527415,1.64930931,-0.01106589,1.43076646,-0.03572787,1.36884192,-0.00996488,1.35189001,-0.01106589,1.31918933,-0.02587770,1.29929695,-0.06262139,0.93543346,-0.09639933,1.15746995,-0.00513538,0.65858165,-0.35376252
1.53102654,-0.00319450,1.66954142,0.00000000,1.41321522,-0.04755661,1.35205031,-0.02210966,1.36847367,0.00000000,1.30300681,-0.03782727,1.28335845,-0.07412023,0.92302305,-0.10838741,1.14327125,-0.01733941,0.64984423,-0.36233617
1.52878598,-0.00465326,1.66709816,-0.00146344,1.40973386,-0.04990289,1.34871963,-0.02451863,1.36647100,-0.00146344,1.30491368,-0.03641919,1.28523656,-0.07276526,0.92074924,-0.11058384,1.14045487,-0.01976013,0.64824338,-0.36390701
1.52174758,-0.00923575,1.65942298,-0.00606061,1.40324356,-0.05427706,1.35358030,-0.02100308,1.36017988,-0.00606061,1.31092139,-0.03198295,1.29115368,-0.06849635,0.91651019,-0.11467864,1.14456497,-0.01622743,0.65057960,-0.36161459
1.54460896,0.00000000,1.68435267,0.00000000,1.42432464,-0.04006936,1.37256170,-0.00727450,1.38061401,0.00000000,1.32930458,-0.01840834,1.27175654,-0.08249043,0.90182485,-0.12886424,1.16061533,-0.00243188,0.65970275,-0.35266244
1.55351102,0.00000000,1.69406011,0.00000000,1.43253346,-0.03453698,1.38047220,-0.00155311,1.38857092,0.00000000,1.33696578,-0.01275113,1.27781431,-0.07812005,0.90612052,-0.12471475,1.16730432,0.00000000,0.66350482,-0.34893163
1.55707906,0.00000000,1.69795096,0.00000000,1.42781075,-0.03771988,1.37592111,-0.00484475,1.39176013,0.00000000,1.33255812,-0.01600585,1.27360166,-0.08115926,0.90313326,-0.12760036,1.16998534,0.00000000,0.66502873,-0.34743628
1.54809731,-0.00576833,1.68815662,-0.00576833,1.41814685,-0.04423292,1.38385788,0.00000000,1.38373200,-0.00576833,1.34024476,-0.01032984,1.28094822,-0.07585909,0.89702055,-0.13350505,1.16323647,-0.00576833,0.66819981,-0.34432464
1.54858530,-0.00545493,1.68868876,-0.00545493,1.41859388,-0.04393164,1.38291024,-0.00068478,1.38416818,-0.00545493,1.33982229,-0.01064181,1.28054444,-0.07615039,0.89584077,-0.13464468,1.16360315,-0.00545493,0.66798918,-0.34453133
1.54617813,-0.00700088,1.68962502,-0.00490352,1.41938039,-0.04340156,1.38367697,-0.00013073,1.38201658,-0.00700088,1.34190495,-0.00910392,1.28253496,-0.07471433,0.89355241,-0.13685517,1.16179440,-0.00700088,0.66628284,-0.34620568
1.55043811,-0.00426500,1.68496982,-0.00764518,1.41546976,-0.04603715,1.37986471,-0.00288554,1.38582427,-0.00426500,1.33820777,-0.01183400,1.27900136,-0.07726365,0.89601430,-0.13447706,1.16499535,-0.00426500,0.66378084,-0.34866079
1.56145741,0.00000000,1.69863023,0.00000000,1.42694528,-0.03830317,1.39105157,0.00000000,1.37458910,-0.01233764,1.34905691,-0.00382273,1.28937050,-0.06978283,0.90238246,-0.12832560,1.17327522,0.00000000,0.66916225,-0.34338024
1.56138335,-0.00004743,1.69854967,-0.00004743,1.42687760,-0.03834879,1.39098559,-0.00004743,1.37465429,-0.01229079,1.34899292,-0.00386998,1.28930934,-0.06982695,0.90152288,-0.12915593,1.17321957,-0.00004743,0.66852483,-0.34400572
1.55705110,-0.00282192,1.69383683,-0.00282192,1.42291855,-0.04101700,1.39345406,0.00000000,1.36946549,-0.01601902,1.34524998,-0.00663386,1.28573200,-0.07240783,0.89811997,-0.13244304,1.16996433,-0.00282192,0.67037973,-0.34218558
1.55629482,-0.00330626,1.69296572,-0.00333475,1.42218677,-0.04151019,1.39134398,-0.00151428,1.36876120,-0.01652507,1.34455814,-0.00714473,1.28507076,-0.07288487,0.89768374,-0.13286443,1.16936263,-0.00333475,0.67072450,-0.34184728
1.54449268,-0.01086468,1.68182010,-0.00989628,1.41282382,-0.04782040,1.38218409,-0.00808780,1.35974998,-0.02299976,1.35206546,-0.00160114,1.27661052,-0.07898852,0.90359363,-0.12715565,1.16166415,-0.00989628,0.66563807,-0.34683837
1.54782323,-0.00873170,1.67651160,-0.01302145,1.40836438,-0.05082586,1.38516463,-0.00594884,1.35545806,-0.02608357,1.34644573,-0.00575089,1.27258102,-0.08189561,0.90644574,-0.12440060,1.15799747,-0.01302145,0.66353704,-0.34890001
1.53804224,-0.01499572,1.66759391,-0.01827138,1.40087301,-0.05587470,1.37641151,-0.01223044,1.34824811,-0.03126402,1.33928372,-0.01103950,1.26581192,-0.08677918,0.91126730,-0.11974312,1.15183786,-0.01827138,0.66640299,-0.34608778
1.53231104,-0.01866613,1.67214026,-0.01559490,1.40469220,-0.05330074,1.37128260,-0.01591115,1.35192383,-0.02862296,1.34293500,-0.00834330,1.26926289,-0.08428948,0.91284041,-0.11822354,1.15497810,-0.01559490,0.66458618,-0.34787054
1.53661409,-0.01591034,1.67850811,-0.01184609,1.41004156,-0.04969552,1.37513345,-0.01314763,1.35707224,-0.02492376,1.34804917,-0.00456687,1.27409650,-0.08080226,0.91631669,-0.11486555,1.15937650,-0.01184609,0.66205530,-0.35035398
1.53886560,-0.01446841,1.68096753,-0.01039820,1.40656546,-0.05203825,1.37714835,-0.01170165,1.35906068,-0.02349504,1.35002439,-0.00310832,1.27596336,-0.07945542,0.91765932,-0.11356862,1.16107526,-0.01039820,0.66108523,-0.35130587
1.52828632,-0.02124367,1.66941133,-0.01720145,1.39548914,-0.05950319,1.36768083,-0.01849594,1.34971750,-0.03020824,1.34074334,-0.00996168,1.26719146,-0.08578391,0.91135066,-0.11966259,1.15309319,-0.01720145,0.66563001,-0.34684627
1.58243239,0.00000000,1.72855737,0.00000000,1.44493031,-0.02618207,1.41613677,0.00000000,1.39753702,0.00000000,1.38824491,0.00000000,1.31208713,-0.05339390,0.94363916,-0.08847287,1.19394644,0.00000000,0.64204722,-0.36998704
1.58630369,0.00000000,1.73278614,0.00000000,1.44846521,-0.02379970,1.41960123,0.00000000,1.40095597,0.00000000,1.39164113,0.00000000,1.31529705,-0.05107810,0.94594769,-0.08624290,1.19686734,0.00000000,0.64297589,-0.36907578
1.59010932,0.00000000,1.73694320,0.00000000,1.45194017,-0.02145774,1.42300694,0.00000000,1.40431695,0.00000000,1.39497976,0.00000000,1.31845252,-0.04880158,0.94821707,-0.08405074,1.19973869,0.00000000,0.64451842,-0.36756215
1.57140816,-0.01176093,1.71651514,-0.01176093,1.43486400,-0.03296631,1.40627106,-0.01176093,1.38780088,-0.01176093,1.37857351,-0.01176093,1.30294630,-0.05998856,0.93706516,-0.09482315,1.18562865,-0.01176093,0.63693829,-0.37500021
1.57454190,-0.00979016,1.71993825,-0.00979016,1.43772545,-0.03103782,1.40907548,-0.00979016,1.39056847,-0.00979016,1.38132269,-0.00979016,1.30554467,-0.05811396,0.93893388,-0.09301803,1.18799306,-0.00979016,0.63820849,-0.37375382
1.56787418,-0.01398341,1.72550175,-0.00658712,1.44237607,-0.02790351,1.41363342,-0.00658712,1.38467982,-0.01398341,1.37547319,-0.01398341,1.30001607,-0.06210258,0.93495777,-0.09685883,1.18296226,-0.01398341,0.63550586,-0.37640579
1.57308218,-0.01070816,1.73295884,-0.00229389,1.44860958,-0.02370241,1.41974272,-0.00229389,1.37869565,-0.01824467,1.36952882,-0.01824467,1.29439779,-0.06615588,0.93806342,-0.09385887,1.18689170,-0.01070816,0.63275940,-0.37910077
1.56868966,-0.01347056,1.72811990,-0.00507978,1.44456462,-0.02642853,1.41577837,-0.00507978,1.37346722,-0.02196778,1.37335295,-0.01550331,1.29801214,-0.06354831,0.93974471,-0.09223479,1.18357754,-0.01347056,0.63452625,-0.37736703
1.56455124,-0.01607316,1.72356088,-0.00770452,1.44075366,-0.02899694,1.41204335,-0.00770452,1.36984383,-0.02454796,1.37697605,-0.01290608,1.30143647,-0.06107782,0.94222388,-0.08983999,1.18551640,-0.01185449,0.63221776,-0.37963226
1.57000981,-0.01264034,1.72957422,-0.00424250,1.44578031,-0.02560921,1.41696983,-0.00424250,1.37462308,-0.02114471,1.37217191,-0.01634995,1.29689589,-0.06435363,0.93893656,-0.09301544,1.18846703,-0.00939509,0.63442350,-0.37746786
1.57202841,-0.01137086,1.73179798,-0.00296223,1.44763919,-0.02435641,1.41879167,-0.00296223,1.37639047,-0.01988617,1.37040767,-0.01761465,1.29726645,-0.06408629,0.93772934,-0.09418158,1.18575052,-0.01165935,0.63523920,-0.37666745
1.57419142,-0.01001057,1.73418082,-0.00159037,1.44963105,-0.02301398,1.42074383,-0.00159037,1.37828429,-0.01853759,1.36852208,-0.01896635,1.29905141,-0.06279853,0.93643909,-0.09542793,1.18619629,-0.01128779,0.63372991,-0.37814845
1.57872884,-0.00715704,1.73917939,0.00000000,1.45380944,-0.02019794,1.42483896,0.00000000,1.38225703,-0.01570864,1.36457748,-0.02179407,1.30279577,-0.06009716,0.93373991,-0.09803525,1.18961535,-0.00843795,0.63190326,-0.37994086
1.60376647,0.00000000,1.76676167,0.00000000,1.47686593,-0.00465890,1.44743600,0.00000000,1.40417875,-0.00009841,1.38485423,-0.00725855,1.32345728,-0.04519090,0.94761469,-0.08463262,1.16955920,-0.02515505,0.64129294,-0.37072718
1.59108927,-0.00790464,1.75279604,-0.00790464,1.46519183,-0.01252672,1.43599453,-0.00790464,1.39307922,-0.00800228,1.37390745,-0.01510582,1.31299582,-0.05273832,0.94012414,-0.09186828,1.17880415,-0.01744925,0.63622375,-0.37570135
1.59919546,-0.00285018,1.76172609,-0.00285018,1.47265660,-0.00749580,1.44331055,-0.00285018,1.40017659,-0.00294831,1.36553384,-0.02110849,1.31968519,-0.04791227,0.94491383,-0.08724158,1.17279844,-0.02245509,0.63234613,-0.37950629
1.61922290,0.00000000,1.78378897,0.00000000,1.49109934,0.00000000,1.46138577,0.00000000,1.41771163,0.00000000,1.34843265,-0.03336758,1.33621220,-0.03598885,0.95674740,-0.07581070,1.18631312,-0.01119041,0.62442698,-0.38727701
1.62353517,0.00000000,1.77725463,-0.00366318,1.48563717,-0.00366318,1.46527770,0.00000000,1.42148725,0.00000000,1.34484154,-0.03594190,1.33131742,-0.03952020,0.95929539,-0.07334942,1.18947249,-0.00855703,0.62276402,-0.38890880
1.60920958,-0.00882370,1.79293660,0.00000000,1.49874599,0.00000000,1.47674160,0.00000000,1.40894447,-0.00882370,1.35670802,-0.02743534,1.34306456,-0.03104521,0.95083085,-0.08152591,1.17897694,-0.01730523,0.61664617,-0.39491198
1.63064290,0.00000000,1.76905619,-0.01331916,1.47878396,-0.01331916,1.45707264,-0.01331916,1.42771042,0.00000000,1.33863781,-0.04038908,1.32517607,-0.04395087,0.93721576,-0.09467769,1.19467992,-0.00421656,0.62485938,-0.38685272
1.63956527,0.00000000,1.75937646,-0.01871797,1.47069251,-0.01871797,1.44909999,-0.01871797,1.43552241,0.00000000,1.33131320,-0.04563977,1.31792512,-0.04918208,0.93208760,-0.09963133,1.20121683,0.00000000,0.62827842,-0.38349776
1.63446132,-0.00311299,1.75565891,-0.02079141,1.46758495,-0.02079141,1.44603806,-0.02079141,1.43855566,0.00000000,1.32850015,-0.04765633,1.31514036,-0.05119115,0.93011811,-0.10153380,1.20375500,0.00000000,0.62960596,-0.38219510
1.62653732,-0.00794598,1.76241483,-0.01702334,1.47323234,-0.01702334,1.45160253,-0.01702334,1.44265278,0.00000000,1.33361232,-0.04399163,1.32020112,-0.04754005,0.93369728,-0.09807643,1.20718339,0.00000000,0.63139913,-0.38043554
1.63284137,-0.00410103,1.75558416,-0.02083311,1.46752246,-0.02083311,1.44597648,-0.02083311,1.43706142,-0.00387575,1.32844358,-0.04769688,1.31508436,-0.05123155,0.93007850,-0.10157206,1.21065494,0.00000000,0.62895199,-0.38283682
1.63596793,-0.00219408,1.75222257,-0.02270801,1.46471245,-0.02270801,1.44320773,-0.02270801,1.43430974,-0.00578312,1.32589988,-0.04952035,1.31256624,-0.05304825,0.92829759,-0.10329237,1.21297310,0.00000000,0.62952735,-0.38227224
1.65581644,0.00000000,1.77523377,-0.00987365,1.48394790,-0.00987365,1.46216077,-0.00987365,1.45314593,0.00000000,1.34331236,-0.03703810,1.32980362,-0.04061233,0.94048853,-0.09151628,1.22768959,0.00000000,0.62126003,-0.39038460
1.66543269,0.00000000,1.78554354,-0.00412344,1.49256601,-0.00412344,1.47065235,-0.00412344,1.46158515,0.00000000,1.35111372,-0.03144565,1.33752652,-0.03504063,0.94595047,-0.08624021,1.23481947,0.00000000,0.62424678,-0.38745384
1.66028269,-0.00309229,1.78002213,-0.00720297,1.48795057,-0.00720297,1.46610467,-0.00720297,1.45706551,-0.00309229,1.34693569,-0.03444069,1.33339051,-0.03802456,0.94302532,-0.08906582,1.23100105,-0.00309229,0.62555288,-0.38617222
1.64992425,-0.00931196,1.76891663,-0.01339700,1.47866730,-0.01339700,1.45695770,-0.01339700,1.44797493,-0.00931196,1.33853221,-0.04046478,1.32507153,-0.04402629,0.93714182,-0.09474911,1.22332088,-0.00931196,0.62102452,-0.39061569
1.63940391,-0.01562884,1.77842678,-0.00809277,1.46923894,-0.01968783,1.44766776,-0.01968783,1.45575962,-0.00398577,1.34572850,-0.03530608,1.33219546,-0.03888673,0.93116636,-0.10052122,1.22989777,-0.00398577,0.62436331,-0.38733949
1.62945053,-0.02160529,1.76585092,-0.01510688,1.46031869,-0.02563964,1.43887848,-0.02563964,1.44546545,-0.01102892,1.35389887,-0.02944909,1.34028367,-0.03305149,0.92551294,-0.10598226,1.22120074,-0.01102892,0.62815403,-0.38361982
1.62827702,-0.02230992,1.76457918,-0.01581619,1.45926699,-0.02634136,1.43784222,-0.02634136,1.44442444,-0.01174117,1.35487393,-0.02875011,1.34124892,-0.03235511,0.92484639,-0.10662612,1.22032125,-0.01174117,0.62860642,-0.38317591
1.64021422,-0.01514229,1.77751564,-0.00860095,1.46996515,-0.01920329,1.44838331,-0.01920329,1.45501379,-0.00449605,1.34494110,-0.03587053,1.33141598,-0.03944909,0.93162662,-0.10007663,1.22926765,-0.00449605,0.62399799,-0.38769796
1.62937062,-0.02165327,1.76576432,-0.01515518,1.46024707,-0.02568742,1.43880791,-0.02568742,1.44539456,-0.01107742,1.35383263,-0.02949658,1.34021809,-0.03309880,0.92546755,-0.10602610,1.22114085,-0.01107742,0.61924868,-0.39235825
1.61324283,-0.03133712,1.74828648,-0.02490334,1.44579330,-0.03533133,1.42456635,-0.03533133,1.43108780,-0.02086595,1.36723309,-0.01989037,1.35348380,-0.02352825,0.91630711,-0.11487481,1.20905379,-0.02086595,0.61311925,-0.39837279
1.61616821,-0.02958059,1.74336793,-0.02764663,1.44172577,-0.03804529,1.42055854,-0.03804529,1.43368286,-0.01909043,1.36475382,-0.02166766,1.35102945,-0.02529894,0.91796870,-0.11326976,1.21124623,-0.01909043,0.61139433,-0.40006538
1.61947308,-0.02759619,1.73980295,-0.02963498,1.44323220,-0.03704016,1.41765366,-0.04001237,1.43661458,-0.01708459,1.36196306,-0.02366823,1.34826676,-0.02729209,0.91517360,-0.11596975,1.20755813,-0.02207718,0.61203317,-0.39943852
1.60664503,-0.03529873,1.72776155,-0.03635100,1.43180018,-0.04466789,1.40784190,-0.04665657,1.44655757,-0.01028170,1.35253674,-0.03042555,1.33893523,-0.03402432,0.90883956,-0.12208824,1.21470824,-0.01628678,0.60718517,-0.40419564
1.61617234,-0.02957811,1.73800708,-0.03063662,1.44029067,-0.03900282,1.41619032,-0.04100330,1.43797957,-0.01615067,1.36055720,-0.02467603,1.34687504,-0.02829614,0.91422893,-0.11688227,1.22069668,-0.01143713,0.60297742,-0.40832453
1.60373891,-0.03704370,1.72463635,-0.03809406,1.42921032,-0.04639591,1.40529538,-0.04838099,1.44904214,-0.00858179,1.35009025,-0.03217933,1.33651334,-0.03577159,0.90719564,-0.12367622,1.21130569,-0.01904228,0.60761620,-0.40377269
1.57936521,-0.05167875,1.69842526,-0.05271315,1.40748912,-0.06088882,1.38393764,-0.06284374,1.42557049,-0.02464082,1.32957152,-0.04688831,1.31620096,-0.05042598,0.89340804,-0.13699462,1.22850386,-0.00511460,0.59777401,-0.41343041
1.57664602,-0.05331147,1.69550107,-0.05434410,1.40506584,-0.06250569,1.38155491,-0.06445724,1.42311608,-0.02632010,1.33053108,-0.04620044,1.31715086,-0.04974067,0.89405282,-0.13637179,1.22816198,-0.00539147,0.59674482,-0.41444031
1.60136338,-0.03847006,1.72208176,-0.03951888,1.42709331,-0.04780842,1.40321380,-0.04979057,1.44542654,-0.01105554,1.35005952,-0.03220135,1.29650165,-0.06463806,0.90717499,-0.12369616,1.20890785,-0.02098413,0.58679280,-0.42420579
1.60393949,-0.03692326,1.72485206,-0.03797376,1.42938907,-0.04627664,1.40547114,-0.04826197,1.44775178,-0.00946463,1.35223136,-0.03064446,1.29441597,-0.06614277,0.90863436,-0.12228646,1.20696309,-0.02255907,0.58714997,-0.42385531
1.60148992,-0.03839409,1.72221782,-0.03944298,1.42720607,-0.04773319,1.40332467,-0.04971549,1.44554075,-0.01097740,1.35294428,-0.03013340,1.29639283,-0.06471656,0.90724667,-0.12362692,1.20880639,-0.02106630,0.58625327,-0.42473521
