bench_equity,bench_drawdown,cnn_transformer_equity,cnn_transformer_drawdown,lstm_transformer_equity,lstm_transformer_drawdown,transformer_equity,transformer_drawdown,lstm_equity,lstm_drawdown,tcn_equity,tcn_drawdown,modern_tcn_equity,modern_tcn_drawdown,patchtst_equity,patchtst_drawdown,xgboost_equity,xgboost_drawdown
0.97745216,-0.050699472,1.0735497591644674,-0.01506387233409412,1.0333240258298837,0.0,1.0475813754324212,0.0,1.032188754438709,0.0,0.9829421635028182,-0.04086898310665765,0.9961429553008369,-0.03254691042181446,1.0460775896833494,0.0,0.9774522230895922,-0.05069933174650898
0.9787792,-0.04941064,1.0739326857468812,-0.014712553522792327,1.0347268138389258,0.0,1.049003518492312,0.0,1.0335900012611974,0.0,0.9842765556644989,-0.03956691574350124,0.9974952681843641,-0.031233545437117427,1.0474976912803844,0.0,0.9787791623880959,-0.04941060956342391
0.97778696,-0.05037427,1.0728439620157944,-0.015711411122675933,1.033677835953841,-0.0010137727862613577,1.0479400672725723,-0.0010137727862612467,1.032542175845767,-0.0010137727862613577,0.9832787228782113,-0.04054057666734545,0.9964840346270543,-0.032215654504996194,1.0464357666272928,-0.0010137727862613577,0.9777869027095072,-0.05037429121835735
0.9758157,-0.05228877,1.070681182811228,-0.01769566882154583,1.0315940129497747,-0.003027659907186675,1.0458274925968751,-0.003027659907186675,1.0304606422539095,-0.003027659907186897,0.9812965009993296,-0.042474780486240316,0.9944751917532737,-0.03416664079102494,1.0443262245176241,-0.003027659907186675,0.9758157519601436,-0.05228867094904588
0.97483337,-0.053242803,1.0696033320229115,-0.01868455096006194,1.0305555110708482,-0.004031308276048029,1.0447746619266107,-0.004031308276047807,1.0294232813350725,-0.00403130827604814,0.9803086334397287,-0.04343871758465456,0.9934740572544137,-0.03513894166295439,1.0432749051683847,-0.004031308276047918,0.9748334018503375,-0.05324272844021427
0.97302663,-0.054997504,1.0676208783282486,-0.020503367692709662,1.0286454304649721,-0.005877284025714191,1.0428382268701593,-0.005877284025714191,1.027515299257647,-0.005877284025714191,0.978491682787007,-0.04521165376736924,0.9916327051789386,-0.036927261045167525,1.0413412498324497,-0.005877284025714191,0.9730265992522905,-0.054997493402850095
0.9789389,-0.04925555,1.0741078826696309,-0.014551817816599866,1.0348956148783923,0.0,1.0491746485741436,0.0,1.0337586168457764,0.0,0.9844371264581582,-0.03941023467484406,0.9976579954239412,-0.031075504897002504,1.047668575707812,0.0,0.978938836359824,-0.04925553435413643
0.9827422,-0.04556179,1.0782810156874227,-0.010723146215967483,1.0389164000621702,0.0,1.0532509107802386,0.0,1.0377749845551947,0.0,0.9882618698965473,-0.03567814320534657,1.001534104694101,-0.027311031264976138,1.0517389865068862,0.0,0.9827422177950839,-0.04556169392610743
0.9876128,-0.040831447,1.0836250346343355,-0.005820236702167247,1.0440653258481363,0.0,1.0584708791754667,0.0,1.0429182534242654,0.0,0.9931597490953865,-0.030898912004334034,1.0064977618053714,-0.0224903322053166,1.0569514617237634,0.0,0.9876127413000164,-0.040831446136233684
0.9800062,-0.048218966,1.0752789737648991,-0.013477391672239936,1.0360239531567637,-0.00770198233031083,1.0656203262791857,0.0,1.0348857154644329,-0.007701982330310941,0.9855104502566778,-0.03836291146036175,0.998745733828449,-0.03001909439437922,1.0488108402415706,-0.007701982330311052,0.9800061654173337,-0.04821894538988236
